org_id	remap_id
Still Crazy	9596
Kiss of Death	9600
eXistenZ	9601
The War of the Worlds	9606
Barry Lyndon	9622
Wanted Dead or Alive	9629
Othello - The Lost Masterpiece	9632
The Straight Story	9635
Buffy the Vampire Slayer	9643
Birdy	9648
Destination Moon	9650
Bitter Moon	9656
Red Rock West	9657
Big Trouble in Little China	9658
White Sands	9663
Cop Land	9664
Friday the 13th Part 6 - Jason Lives	9708
Overnight Delivery	9712
Bad Taste	9716
An American Werewolf in London	9721
April Fool's Day	9724
Nosferatu	9732
Child's Play	9739
Poltergeist	9740
Henry Portrait of a Serial Killer	9743
Dracula	9745
Frankenstein	9752
Hellraiser	9765
Slumber Party Massacre	9769
Halloween 6: The Curse of Michael Myers	9775
Night of the Living Dead	9783
National Lampoon's Loaded Weapon 1	9792
Another Stakeout	9801
The Chamber	9803
Weekend at Bernie's	9805
My Left Foot	9809
The Right Stuff	9812
The Last of the Mohicans	9814
U.S. Marshals	9819
And the Band Played On	9822
Grand Canyon	9828
Legend	9831
Pretty in Pink	9832
St. Elmo's Fire	9833
Boys on the Side	9834
We're No Angels	9842
2010: The Year We Make Contact	9843
Police Academy	9844
Police Academy 2 - Their First Assignment	9856
Cocoon 2 - The Return	9859
Peggy Sue Got Married	9861
Crocodile Dundee 2	9867
EDtv	9871
Arachnophobia	9875
Outrageous Fortune	9881
Milk Money	9883
Spaceballs	9886
The Messenger: The Story of Joan of Arc	9888
The Commitments	9899
Harvey	9909
The Boys From Brazil	9915
Sister Act 2: Back in the Habit	9922
Singles	9925
Single White Female	9935
The Muppet Movie	9937
Bloodsport	9940
La Bamba	9946
Cobb	9951
Naked Gun 33 1/3 - The Final Insult	9952
Soapdish	9955
Kentucky Fried Movie	9958
Alice In Wonderland	9963
Steel Magnolias	9965
Addams Family Values	9967
The Beverly Hillbillies	9968
With Honors	9971
Hot Shots Pt. Deux	9974
The Englishman Who Went Up a Hill But Came Down a Mountain	9976
Executive Decision	9978
The Three Musketeers	9979
The Brady Bunch Movie	9980
Mr. Smith Goes to Washington	9993
Once Were Warriors	9996
The Island of Dr. Moreau	9999
Selena	10001
Romy and Michele's High School Reunion	10016
Hackers	10023
Forces of Nature	10026
Dick	10029
Here on Earth	10035
The In Crowd	10041
King of the Hill	10054
Breakdown	10057
Urban Legends: Final Cut	10064
Steam: The Turkish Bath	10075
Plan 9 From Outer Space	10080
Sid & Nancy	10087
Texas Chainsaw Massacre, The: The Next Generation	10094
Carnival of Souls	10109
Return to Oz	10114
To Wong Foo, Thanks for Everything! Julie Newmar	10116
Pi	10118
The Basketball Diaries	10129
Deliverance	10134
Dying Young	10135
Tigerland	10136
Kagemusha	10143
Flipper	10149
Nixon	10154
Mad City	10155
Mr. Magoo	10159
Wrongfully Accused	10181
Jakob the Liar	10184
Heart and Souls	10191
Hollow Man	10192
Coneheads	10198
The Fan	10204
Space Jam	10206
The Ice Storm	10213
The Fury	10217
Nick of Time	10221
The Boy Who Could Fly	10223
Pump Up the Volume	10226
Double Team	10233
Knock Off	10238
Maximum Risk	10241
Moonstruck	10243
Married to the Mob	10246
Hell Night	10247
Phantasm 2	10251
Bless the Child	10253
Sliver	10261
Bonnie and Clyde	10262
On Golden Pond	10268
Ulee's Gold	10271
Strangers on a Train	10279
Player	10283
Happiness	10305
Hoop Dreams	10308
Nurse Betty	10310
Rebel Without a Cause	10316
A Streetcar Named Desire	10323
The Great Escape	10327
The Blob	10334
Flubber	10341
Doctor Zhivago	10352
The Towering Inferno	10357
The Killing	10360
Universal Soldier	10364
Splendor in the Grass	10367
Death Wish	10372
American Gigolo	10378
Jack	10382
Giant	10391
East of Eden	10398
El Dorado	10402
Quest For Camelot	10408
Almost Heroes	10411
Money Train	10412
Third Man, The	10413
Brief Encounter	10416
The General	10424
The Grapes of Wrath	10431
Double Indemnity	10437
Limelight	10443
Blue Chips	10449
The Program	10455
Amos & Andrew	10456
Flight of the Navigator	10458
Singin' in the Rain	10460
Breakfast at Tiffany's	10479
Elizabeth	10482
Mortal Kombat Annihilation	10496
Hang 'Em High	10506
The Pledge	10509
Something to Talk About	10514
Killing Zoe	10515
House of Fools	10522
Kalifornia	10538
Feeling Minnesota	10539
Labyrinth	10541
Cecil B. Demented	10543
Race the Sun	10548
Boomerang	10551
Bulworth	10555
Losing Isaiah	10558
The Rich Man's Wife	10560
Free Willy	10564
The Out-of-Towners	10570
Superstar	10571
Where the Money Is	10577
The Nutty Professor	10593
The Joy Luck Club	10594
Dracula: Dead and Loving It	10600
Batman: Mask of the Phantasm	10607
The Guns of Navarone	10610
House Party	10613
Child's Play 2	10618
Pet Sematary	10624
Dead Men Don't Wear Plaid	10626
Meatballs	10628
Mirror Has Two Faces, The	10633
Pacific Heights	10634
Reality Bites	10635
How to Make an American Quilt	10651
Dudley Do-Right	10654
Diamonds	10661
Supergirl	10667
Angus	10668
The Phantom	10673
My Own Private Idaho	10674
Dersu Uzala	10680
Blue Juice	10681
Brassed Off	10684
The Pillow Book	10714
Velvet Goldmine	10723
Little Voice	10726
Crazy in Alabama	10728
The Astronaut's Wife	10735
Father of the Bride II	10737
Arizona Dream	10742
M	10747
Canadian Bacon	10827
Crumb	10828
Wild Man Blues	10830
Safe	10833
Stardust Memories	10835
Bride of Chucky	10838
Heavenly Creatures	10842
Invasion of the Body Snatchers	10846
Little Odessa	10853
Killer's Kiss	10855
The Minus Man	10864
A Hard Day's Night	10867
Fright Night	10872
Time of the Gypsies	10877
Days of Heaven	10884
Sweet and Lowdown	10888
Poison	10894
Ghost Dog: The Way of the Samurai	10899
Modern Times	10916
The Gold Rush	10924
One False Move	10927
Badlands	10931
First Kid	10934
My Fair Lady	10939
Hideous Kinky	10944
Holy Smoke	10951
The Blue Angel	10957
Light It Up	10962
Re-Animator	10968
Blues Brothers 2000	10973
He Got Game	11053
Young Doctors in Love	11058
Pecker	11059
Affliction	11063
Malcolm X	11064
Diner	11069
The Crossing Guard	11071
The Garbage Pail Kids Movie	11073
12 Angry Men	11077
Shine	11079
The Man Who Knew Too Little	11082
Mercury Rising	11087
Who's Harry Crumb?	11091
Inherit the Wind	11094
Celtic Pride	11100
52 Pick-Up	11104
Stealing Home	11107
The Doors	11113
Torn Curtain	11115
The Wrong Man	11122
Rebecca	11127
Spellbound	11131
House Party 3	11136
D3: The Mighty Ducks	11138
Warriors of Virtue	11140
Speed 2: Cruise Control	11142
Hard Rain	11153
Blank Check	11160
D2: The Mighty Ducks	11163
Bushwhacked	11166
Wisdom	11169
Baby Geniuses	11170
The Bear	11173
Homeward Bound 2 - Lost in San Francisco	11175
Operation Dumbo Drop	11176
Carpool	11178
Super Mario Bros.	11179
Iron Eagle 3 - Aces	11183
Judgment Night	11189
Muriel's Wedding	11191
Above the Rim	11194
Jawbreaker	11196
Major Payne	11201
The Crush	11203
Surviving the Game	11205
Wing Commander	11206
High Noon	11209
Beavis and Butt-head Do America	11216
The Rage: Carrie 2	11217
The Locusts	11225
Tough Guys	11229
I.Q.	11231
Richie Rich	11236
Andre	11237
Beautiful	11241
Marvin's Room	11256
Only You	11261
Children of the Revolution	11262
Metro	11281
Oxygen	11286
Phantom of the Opera	11290
Love Jones	11295
Soul Food	11299
In Too Deep	11308
The Best Man	11311
School Daze	11316
Menace II Society	11322
Nightmare on Elm Street 4, A - The Dream Master	11327
Shanghai Triad	11331
Jade	11339
Body Heat	11341
Twin Peaks - Fire Walk With Me	11343
The Postman Always Rings Twice	11355
Blow Out	11357
Bad Moon	11360
A Thousand Acres	11361
Mad Love	11367
The Scarlet Letter	11368
The Seventh Sign	11370
Nothing But Trouble	11372
The Butcher's Wife	11373
Simply Irresistible	11375
Poison Ivy	11381
Passion of Mind	11383
Skipped Parts	11389
Bad Girls	11390
McCabe & Mrs. Miller	11396
The Long Kiss Goodnight	11399
Devil in a Blue Dress	11402
Little Buddha	11403
Universal Soldier, The Return	11406
Street Fighter	11416
The Quest	11418
The Dirty Dozen	11423
Outside Providence	11429
The Getaway	11433
Heaven's Prisoners	11435
The Arrival	11437
Neverending Story 2, The - The Next Chapter	11439
Hud	11444
The Hustler	11450
The Toxic Avenger	11456
Addicted to Love	11460
Hanging Up	11464
Flesh and Bone	11472
Bob Roberts	11473
Rosewood	11479
Liberty Heights	11482
Blood in Blood Out	11494
Digimon: The Movie	11496
The Crow - City of Angels	11501
Congo	11506
Cutthroat Island	11507
Renaissance Man	11508
Klute	11509
The Trouble With Harry	11513
Irma La Douce	11526
Pal Joey	11539
On the Beach	11547
Bell, Book and Candle	11560
Six Degrees of Separation	11565
Chain Reaction	11567
The Apartment	11568
My Man Godfrey	11572
The Thin Man	11582
Gigi	11586
Major League: Back to the Minors	11593
Where the Buffalo Roam	11600
The Next Best Thing	11602
Maximum Overdrive	11609
Monkey Shines	11612
Sleepwalkers	11616
Species 2	11619
Gremlins 2 - The New Batch	11622
Living Out Loud	11626
Children of the Corn II: The Final Sacrifice	11628
Robocop 2	11636
"Tales From the Crypt Presents ""Demon Knight"""	11639
Hellraiser III - Hell on Earth	11641
The Giant Gila Monster	11648
Candyman - Farewell to the Flesh	11653
Hellraiser: Bloodline	11655
Alaska	11662
The Rocketeer	11671
Apple Dumpling Gang	11673
High School High	11676
Smoke	11677
Porky's	11678
Porky's Revenge	11685
Krippendorf's Tribe	11687
Howard the Duck	11695
The Maltese Falcon	11698
Grease 2	11709
Head Above Water	11714
Boys	11716
The Cook, the Thief, His Wife and Her Lover	11718
Gossip	11723
Johns	11732
Mumford	11734
The Sixth Man	11746
Panther	11755
Waking Ned Devine	11761
Mimic	11769
The Producers	11783
Cabaret	11790
On Her Majesty's Secret Service	11796
Mother	11806
Defending Your Life	11807
The Deep End of the Ocean	11808
Screwed	11814
Dolores Claiborne	11822
Another Day in Paradise	11825
Jungle Fever	11827
Zeus and Roxanne	11829
Lawn Dogs	11833
Thumbelina	11837
Mad About Mambo	11838
The Quick and the Dead	11850
Breakfast of Champions	11851
Short Cuts	11861
Fierce Creatures	11866
That Old Feeling	11871
Free Willy 2: The Adventure Home	11875
Primary Colors	11876
Polish Wedding	11878
Holy Man	11881
Babe: Pig in the City	11882
All About Eve	11884
Marked for Death	11893
Sudden Death	11897
Bonfire of the Vanities	11902
Spy Hard	11908
The Frighteners	11924
Masters of Menace	11929
The Wood	11932
Meet the Deedles	11938
Total Eclipse	11946
Jury Duty	11950
She-Devil	11951
You Can't Take It With You	11953
Amityville Dollhouse	11957
Hairspray	11963
Lightning Jack	11972
Drop Dead Fred	11973
My Science Project	11977
Anatomy	11979
Stealing Beauty	11986
The Big One	11992
Six-String Samurai	11993
Cold Comfort Farm	12003
Harriet the Spy	12005
Mr. Wonderful	12007
Night Falls on Manhattan	12009
She's So Lovely	12011
Children of Heaven	12031
Dance With Me	12038
The Color of Paradise	12042
The Flintstones in Viva Rock Vegas	12050
Martin Lawrence: You So Crazy	12058
Fear of a Black Hat	12059
Gone Fishin'	12062
Without Limits	12066
Nowhere	12070
Johnny Mnemonic	12094
Kidnapped	12097
Digging to China	12099
Guinevere	12101
Autumn in New York	12108
Two Much	12114
Indian Summer	12116
This World, Then the Fireworks	12119
The Governess	12122
Ride With the Devil	12126
Apt Pupil	12133
Lifeforce	12137
Heavy Metal	12140
Bamboozled	12142
Godzilla, King of the Monsters	12148
Godzilla 2000	12151
Traveller	12160
Boxing Helena	12163
A Walk on the Moon	12167
In Love and War	12170
Drop Zone	12171
Little Big League	12174
The Secret Garden	12178
Midnight Express	12183
The Road to Wellville	12185
Like Water for Chocolate	12186
Trick	12190
The Eyes of Tammy Faye	12198
Fresh	12204
The Object of My Affection	12206
She's the One	12207
Fireworks (Hana-Bi)	12209
Land and Freedom	12214
The Brothers McMullen	12219
No Looking Back	12225
Black Sunday	12231
Blink	12234
The Preacher's Wife	12235
Copycat	12239
Trippin'	12240
Romeo and Juliet	12248
Michael	12253
The Next Karate Kid	12254
Lord of Illusions	12257
The Substitute	12258
Indochine	12259
The Bride of Frankenstein	12266
Cat People	12274
The Bat	12276
Creature From the Black Lagoon	12281
The Shop Around the Corner	12289
How Stella Got Her Groove Back	12298
The Mod Squad	12301
Committed	12305
Jack & Sarah	12313
Full Speed	12315
Hellbound: Hellraiser 2	12321
Poetic Justice	12325
Diva	12328
Walkabout	12335
The Sum of Us	12339
The Adventures of Priscilla, Queen of the Desert	12344
The Goodbye Girl	12348
Cat Ballou	12351
Hellraiser: Inferno	12358
Sunchaser	12361
Albino Alligator	12362
My Fellow Americans	12363
subUrbia	12364
Saboteur	12369
Hero	12374
Goodbye Lover	12375
Miami Rhapsody	12377
The Muse	12380
Crimes and Misdemeanors	12387
Drugstore Cowboy	12389
Flawless	12390
Nadine	12393
The Prince of Tides	12394
Prizzi's Honor	12395
Duets	12396
No Escape	12407
Faithful	12408
Flirt	12409
The Return of Martin Guerre	12416
Ponette	12419
The Last Days of Disco	12426
Tea With Mussolini	12429
Corrina, Corrina	12436
Alice in Wonderland	12438
The Beautician and the Beast	12440
Buddy	12445
Wedding Bell Blues	12457
Leave It to Beaver	12459
A Smile Like Yours	12470
Prom Night	12474
Poltergeist II: The Other Side	12478
All Dogs Go To Heaven	12479
Slums of Beverly Hills	12481
Nothing in Common	12485
Armed and Dangerous	12486
My Boyfriend's Back	12487
What Planet Are You From?	12490
Who's That Girl	12498
Blind Date	12500
The Muppets Take Manhattan	12501
Puppet Master 5 - The Final Chapter	12504
The Air Up There	12507
Calendar Girl	12510
Life With Mikey	12513
Made in America	12516
Son-In-Law	12517
Eddie	12520
Father of the Bride	12522
Cat On a Hot Tin Roof	12527
Frankie Starlight	12529
Bastard Out of Carolina	12533
Inventing the Abbotts	12534
Deceiver	12535
Leading Man, The	12542
The Rapture	12547
Return to Paradise	12549
Phoenix	12552
Death and the Maiden	12554
Heaven	12555
A Map of the World	12558
Tom & Viv	12564
The Five Senses	12568
The Prince of Central Park	12576
Killer: A Journal of Murder	12581
The Clan of the Cave Bear	12584
Run Silent, Run Deep	12587
The Sea Wolves	12591
Voyage of the Damned	12593
Cross of Iron	12595
Where Eagles Dare	12599
Captain Horatio Hornblower	12606
Heavyweights	12615
I Got the Hook Up	12619
Trois	12626
Higher Learning	12629
Waiting to Exhale	12632
Set It Off	12634
Surviving Picasso	12637
Quiet Man	12638
How Green Was My Valley	12641
Darby O'Gill and the Little People	12649
Squanto: A Warrior's Tale	12655
Toys	12657
One True Thing	12658
The Money Pit	12660
Tequila Sunrise	12674
The Razor's Edge	12675
Cradle Will Rock	12678
The Searchers	12691
Flying Tigers	12694
The Fighting Seabees	12698
The River Wild	12707
Steal This Movie!	12708
Black Beauty	12715
Geronimo - An American Legend	12716
A Good Man in Africa	12717
Shadowlands	12718
Angel and the Badman	12720
Gods and Monsters	12724
Abbott and Costello Meet Frankenstein	12727
The Omega Man	12750
Kull the Conqueror	12757
The Pope of Greenwich Village	12764
Delicatessen	12766
Being There	12778
Ridicule	12780
In the Company of Men	12788
Watership Down	12800
The Impostors	12803
Dead Ringers	12812
Buena Vista Social Club	12816
The Little Shop of Horrors	12822
Lucie Aubrac	12827
Yojimbo	12834
Battleship Potemkin	12839
Jesus' Son	12845
Two Women	12850
Barcelona	12854
Love Is All There Is	12858
The Ruling Class	12862
Enchanted April	12868
The Umbrellas of Cherbourg	12870
The Browning Version	12893
Illuminata	12895
Conceiving Ada	12897
Around the World in 80 Days	12902
The Last Time I Saw Paris	12923
Men Don't Leave	12926
The Flamingo Kid	12927
The Long Walk Home	12930
Clara's Heart	12933
Bronco Billy	12936
Kelly's Heroes	12937
Guilty as Sin	12940
Home for the Holidays	12941
What Ever Happened to Baby Jane?	12943
Police Academy 3 - Back in Training	12949
Police Academy 5 - Assignment Miami Beach	12953
Police Academy 6 - City Under Siege	12955
The Pest	12956
A Brother's Kiss	12961
Frogs for Snakes	12970
Summer of Sam	12974
A Pyromaniac's Love Story	12982
Joe the King	12985
House of Frankenstein	12988
In & Out	12995
North Dallas Forty	13032
Night of the Creeps	13035
"Tales From the Crypt Presents ""Bordello of Blood"""	13040
Roommates	13045
Unforgettable	13047
Twin Town	13048
Air Bud	13053
Battlefield Earth	13056
Heaven's Burning	13065
Stuart Saves His Family	13068
Date With An Angel	13073
The Cowboy Way	13075
Human Traffic	13078
Fairytale - A True Story	13086
Guantanamera!	13091
The Associate	13100
Alligator	13102
Lassie	13107
Shall We Dance	13108
A Damsel in Distress	13112
Holiday Inn	13120
Anchors Aweigh	13126
On the Town	13131
An American in Paris	13137
Funny Face	13140
The Gay Divorcee	13144
The Band Wagon	13147
The Search for One-Eye Jimmy	13153
City of Industry	13155
Midaq Alley	13158
The Prophecy II	13162
Dream For An Insomniac	13168
Cookie's Fortune	13169
No Mercy	13175
The Very Thought of You	13176
Plunkett & Macleane	13180
Molly	13187
Meatballs 3	13189
Onegin	13194
Gun Shy	13199
Coogan's Bluff	13208
I Dreamed of Africa	13213
Breathless	13219
Alien Nation	13223
Silent Fall	13227
Even Cowgirls Get the Blues	13228
All Dogs Go to Heaven 2	13232
Two if by Sea	13234
'Til There Was You	13236
The Bachelor	13241
A Soldier's Story	13251
Blue Collar	13254
Priest	13255
The Hidden	13257
Bootmen	13262
Mrs. Winterbourne	13274
The Manchurian Candidate	13276
The Sticky Fingers of Time	13281
Held Up	13289
Extreme Measures	13297
They Shoot Horses, Don't They?	13298
A Face in the Crowd	13301
Stanley & Iris	13307
Agnes of God	13308
Coming Home	13310
Barbarella	13316
Othello	13326
That Darn Cat	13327
Paulie	13328
My Family	13330
Barney's Great Adventure	13334
Foxfire	13342
Local Hero	13349
Belly	13351
Groove	13359
Volunteers	13372
Duck Soup	13377
Cyrano de Bergerac	13387
The Black Cauldron	13390
Il Postino	13391
The Ogre	13404
Guardian Angel	13408
Cats Don't Dance	13416
Mark of Zorro, The	13419
Poison Ivy: The New Seduction	13422
Charlie the Lonesome Cougar	13428
Harlem Nights	13431
The Assignment	13434
The Absent-Minded Professor	13444
Blackbeard's Ghost	13446
Son of Flubber	13448
Beneath the Planet of the Apes	13454
Escape From the Planet of the Apes	13457
Missing in Action 2 - The Beginning	13460
Bogus	13464
The Big Sleep	13466
She's Gotta Have It	13476
Lone Star	13481
Repulsion	13487
Laura	13495
Unstrung Heroes	13505
Glory Daze	13506
Booty Call	13510
McHale's Navy	13511
Persuasion	13515
Richard III	13518
Cousin Bette	13520
Frances	13523
The Raven	13527
Serial Mom	13529
So Close	13531
Fly Away Home	13543
Porky's II: The Next Day	13547
Death Wish 3	13550
Death Wish 4 - The Crackdown	13552
Death Wish 5 - The Face of Death	13554
An American Werewolf in Paris	13558
Freeway	13582
An Awfully Big Adventure	13585
The Winter Guest	13587
Love's Labour's Lost	13593
Them!	13598
Battle for the Planet of the Apes	13605
Conquest of the Planet of the Apes	13608
Paradise Road	13611
A Price Above Rubies	13624
54	13628
The Final Conflict: Omen III	13632
Madeline	13635
The Rugrats Movie	13639
Audrey Rose	13651
The Cure	13653
Reds	13654
Escape to Witch Mountain	13656
The City of the Living Dead	13658
Mute Witness	13665
A Kid in King Arthur's Court	13670
Beautiful Thing	13674
Edge of Seventeen	13680
The House of Yes	13687
Jason's Lyric	13690
Pumpkinhead	13693
Men With Guns	13698
Victor/Victoria	13719
The Great Dictator	13721
My Giant	13728
Niagara	13732
The Circus	13737
City Lights	13741
The Kid	13745
Nashville	13749
Santa With Muscles	13753
The Innocents	13761
Keys to Tulsa	13767
The Babysitter	13768
Virus	13771
The Amazing Panda Adventure	13775
White Christmas	13778
Cujo	13782
Safe Passage	13784
Blue Steel	13786
Cheech & Chong's Up in Smoke	13787
Trick or Treat	13790
Red Sorghum	13794
To Live	13797
Not One Less	13799
Ashes of Time	13807
Eve's Bayou	13813
Body Snatchers	13821
The Great White Hype	13822
Original Gangstas	13825
Prefontaine	13830
Bats	13831
Auntie Mame	13835
The Hunted	13841
Trial by Jury	13843
Sunshine	13845
Spanking the Monkey	13850
Buffalo 66	13853
Moonlight and Valentino	13855
Attack of the Killer Tomatoes	13856
The Morning After	13860
Mrs. Dalloway	13861
Children of a Lesser God	13863
Jumpin' Jack Flash	13865
My Favorite Season	13867
Hate	13873
Exotica	13875
Hurlyburly	13877
A Cool, Dry Place	13884
My Life	13886
187	13888
Easy Money	13891
Children of Paradise	13899
The Glass Shield	13904
Dead Presidents	13909
Ran	13910
Some Kind of Wonderful	13921
Kolya	13923
My Bodyguard	13942
Central Station	13945
Twin Falls Idaho	13951
Stop Making Sense	13957
Picture Bride	13963
The Emperor and the Assassin	13967
Tampopo	13975
The Tao of Steve	13979
Two Family House	13986
Cemetery Man	13998
A Very Brady Sequel	14001
Price of Glory	14004
Mi Vida Loca - My Crazy Life	14008
The Perez Family	14015
Catfish in Black Bean Sauce	14016
House 2 - The Second Story	14025
Tumbleweeds	14029
Strange Days	14034
Cabin Boy	14035
Kids in the Hall - Brain Candy	14037
Big Bully	14041
Private School	14042
Born Yesterday	14047
Thomas and the Magic Railroad	14051
The Winslow Boy	14058
The Golden Bowl	14061
Bait	14069
One Tough Cop	14074
Kundun	14076
Burn Hollywood Burn	14110
Some Folks Call It a Sling Blade	14138
Gordy	14140
Mixed Nuts	14146
Exit to Eden	14148
The Stupids	14154
The Champ	14157
The Twelve Chairs	14161
The Borrowers	14166
Inspector Gadget	14179
The Howling	14189
The Guardian	14191
Retroactive	14194
The Relic	14198
Eye for an Eye	14199
The Terrorist	14200
Rough Magic	14206
In the Heat of the Night	14208
The Tigger Movie	14212
Free Willy 3: The Rescue	14218
Time Code	14224
The Mighty	14232
Gloria	14235
Simpatico	14237
Last Dance	14249
The Big Tease	14251
I'll Do Anything	14260
Soft Fruit	14261
Two Friends	14269
Meet Me in St. Louis	14276
The Candidate	14282
Downhill Racer	14286
The Hi-Lo Country	14293
2 Days in the Valley	14299
Vibes	14301
Simon Sez	14302
Turbulence	14308
Fright Night Pt. 2	14311
Vampire Journals	14315
The Adventures of Sebastian Cole	14322
Passion Fish	14329
Three Seasons	14330
Asylum	14339
Sprung	14342
3 Strikes	14343
The Shaggy Dog	14353
Jungle 2 Jungle	14356
The Incredible Journey	14360
Swan Princess, The: Escape From Castle Mountain	14366
Make Mine Music	14367
The Pagemaster	14372
Odd Couple II	14374
The Invisible Man	14385
Hugo Pool	14393
Two Girls and a Guy	14395
Woman in the Dunes	14397
Carnal Knowledge	14402
Croupier	14404
S.F.W.	14422
Ruby in Paradise	14425
Kansas City	14429
My Favorite Year	14431
A Soldier's Daughter Never Cries	14434
Jefferson in Paris	14438
Maurice	14440
The Great Muppet Caper	14442
Love and Death	14443
The End of Violence	14446
When Night Is Falling	14450
Prince Valiant	14455
Meatballs 4	14460
National Lampoon's Last Resort	14464
A Simple Twist of Fate	14467
Family Plot	14468
Murder	14470
Glen or Glenda	14477
Bride of the Monster	14482
Trial and Error	14484
Haunted Honeymoon	14486
In the Army Now	14488
Mr. Wrong	14489
What's Love Got to Do With It?	14492
Mr. Jones	14493
Love! Valour! Compassion!	14494
A Low Down Dirty Shame	14499
Mina Tannenbaum	14501
Daens	14508
Mildred Pierce	14515
Adrenalin: Fear the Rush	14522
Bride of Re-Animator	14524
I Saw What You Did and I Know Who You Are!	14530
Before and After	14532
When We Were Kings	14534
Clockers	14539
Frenzy	14541
Anatomy of a Murder	14547
8 Seconds	14548
My Life as a Dog	14552
Kissed	14558
Nekromantik	14562
Runaway	14564
Prick Up Your Ears	14570
The Tingler	14571
King Kong Lives	14575
The Hollywood Knights	14577
A Far Off Place	14583
The Distinguished Gentleman	14584
Desperately Seeking Susan	14585
Lifeboat	14586
Herbie Goes to Monte Carlo	14593
The Shaggy D.A.	14596
The Cement Garden	14600
The Other Side of Sunday	14606
Sour Grapes	14613
High Art	14618
The Baby-Sitters Club	14622
Commandments	14623
The Suburbans	14625
Crossfire	14628
Murder, My Sweet	14634
Out of the Past	14641
The Beatles - Yellow Submarine	14646
The Taking of Pelham One Two Three	14649
The Story of G.I. Joe	14653
Wild Bunch, The - Restored Director's Cut	14657
The Man From Laramie	14660
Just the Ticket	14666
Gold Diggers: The Secret of Bear Mountain	14669
Tomb of Ligeia	14673
Tales of Terror	14676
The Bad Seed	14678
Return of the Fly	14682
Honey, I Blew Up the Kid	14688
American Tail, An - Fievel Goes West	14689
Muppets From Space	14691
Gypsy	14696
Microcosmos	14701
Beatles, The - Help!	14704
Crime and Punishment in Suburbia	14707
Where's Marlowe?	14717
La Promesse	14722
Wild Bill	14730
Rosetta	14731
Swing Kids	14736
South Pacific	14737
To Sir With Love	14744
House Party 2	14753
Dangerous Ground	14756
Phantasm III: Lord of the Dead	14758
Phantasm IV: Oblivion	14760
Flirting With Disaster	14762
Far From Home: The Adventures of Yellow Dog	14764
Mutiny on the Bounty	14766
Guys and Dolls	14777
The House of the Spirits	14782
Touch	14784
Things to Do in Denver When You're Dead	14786
Best Men	14787
Blue in the Face	14790
Washington Square	14793
Palmetto	14806
The Opposite of Sex	14810
Mortal Thoughts	14813
Heartburn	14814
Limbo	14815
Coma	14822
The Third Miracle	14826
The Underneath	14835
The Good Mother	14836
Mrs. Parker and the Vicious Circle	14839
Knightriders	14840
Being Human	14845
The Trigger Effect	14846
Big Night	14848
The Believers	14849
I'm Not Rappaport	14850
Bliss	14855
Grand Illusion	14858
Madame Butterfly	14864
Artemisia	14868
Dog Park	14877
Steel	14883
Larger Than Life	14888
Space Truckers	14890
Switchback	14892
The Great Race	14894
Get On the Bus	14900
Private Benjamin	14902
Dear God	14905
If Lucy Fell	14907
Meet Wally Sparks	14909
The War at Home	14912
Hoodlum	14914
Firestorm	14917
Repo Man	14923
Heart Condition	14933
Never Talk to Strangers	14937
Pit and the Pendulum	14940
Boiling Point	14943
We're Back! A Dinosaur's Story	14945
Cry, the Beloved Country	14947
Cops & Robbersons	14952
The Pallbearer	14953
A Family Thing	14956
Mother Night	14957
Psycho Beach Party	14958
Amityville 1992 - It's About Time	14974
Amityville 3-D	14976
Psycho 3	14978
Defying Gravity	14979
Trees Lounge	14987
StrangeLand	14990
Threesome	14993
Queens Logic	14996
Country	14998
Shanghai Surprise	14999
Beyond the Mat	15001
Different for Girls	15011
Fair Game	15036
Bent	15039
The Treasure of the Sierra Madre	15043
Deadly Friend	15048
Creepshow 2	15051
Cronos	15054
Night on Earth	15058
Georgia	15060
Rollercoaster	15063
Atlantic City	15065
Schizopolis	15069
The Myth of Fingerprints	15070
Mystery Train	15073
Kika	15080
Body Shots	15084
Autopsy	15094
Dancing at Lughnasa	15102
Plenty	15105
Oscar and Lucinda	15106
Mephisto	15109
Bound for Glory	15114
Faces	15117
Antonia's Line	15121
Six Ways to Sunday	15125
Ten Benny	15130
Condorman	15138
Voyage to the Bottom of the Sea	15142
Needful Things	15145
Love Stinks	15146
Little Nemo - Adventures in Slumberland	15150
The Draughtsman's Contract	15151
Mo' Better Blues	15153
Arthur	15154
Full-Tilt Boogie	15157
American Pop	15160
Naked	15164
Far Away, So Close	15166
Trigger Happy	15170
Gothic	15172
The Ring	15173
Class of Nuke 'Em High	15177
Kazaam	15182
Savior	15184
Wilde	15188
The Adventures of Elmo in Grouchland	15190
In Old California	15195
Isn't She Great	15200
The Gods Must Be Crazy 2	15206
Westworld	15210
Assassination	15216
Missing in Action	15219
Cold Blooded	15220
Phat Beach	15222
The Curse of Frankenstein	15227
Shiloh	15229
Stephen King's The Night Flier	15234
Children of the Corn III: Urban Harvest	15245
Betrayed	15253
A Simple Wish	15254
New Jersey Drive	15255
The War Zone	15259
Down by Law	15264
Stranger Than Paradise	15265
The Stars Fell on Henrietta	15267
All Over Me	15269
Radioland Murders	15275
The Doom Generation	15278
Fandango	15281
The Allnighter	15282
Stars & Bars	15286
No Small Affair	15287
Blame It on Rio	15290
Mona Lisa	15293
Mass Appeal	15295
Brighton Beach Memoirs	15297
