org_id	remap_id
Curt Jurgens	4019
Richard Kiel	4020
Caroline Munro	4021
Walter Gotell	4022
Geoffrey Keen	4023
Michel Lonsdale	4025
Michael Lonsdale	4026
Corinne Clery	4027
Britt Ekland	4029
Maud Adams	4030
Soon-Teck Oh	4031
Richard Loo	4032
Marc Lawrence	4033
Scarlett Johansson	4035
Kate Bosworth	4036
Jessalyn Gilsig	4037
Dennis Quaid	4040
Lindsay Lohan	4041
Elaine Hendrix	4042
Lisa Ann Walter	4043
Natasha Melnick	4044
Tyra Banks	4047
Jere Burns	4048
Anne Marie Loder	4049
Garwin Sanford	4050
Tom Butler	4051
Christina Ricci	4054
Ashleigh Ashton Moore	4055
Melanie Griffith	4056
Lolita Davidovich	4057
James Aubrey	4060
Tom Chapin	4061
Hugh Edwards	4062
Roger Elwin	4063
Tom Gaman	4064
Peter Davy	4065
Amanda Schull [Jody Sawyer]	4068
Debra Monk [Nancy]	4069
Donna Murphy	4070
Susan May Pratt [and other mounting pressures cause gifted dancer Maureen]	4071
Shakiem Evans [Erik]	4072
Ilia Kulik	4073
Sascha Radetsky [unassuming ballet student Charlie]	4074
Zoe Saldana [Eva]	4075
Ethan Stiefel [Rogue ballet star Cooper]	4076
Sean Astin	4078
Josh Brolin	4079
Jeff B. Cohen	4080
Kerri Green	4081
John Matuszak	4082
Steve Antin	4083
Jeff Cohen	4084
Julie Bowen	4086
Bob Barker	4087
Kevin Nealon	4088
Lee Strasberg	4090
Michael V. Gazzo	4091
G.D. Spradlin	4092
Troy Donahue	4093
Dominic Chianese	4094
Don Cheadle	4097
John Corbett	4098
Linda Timmerman	4099
Lou Myers	4100
Jillian Barberie	4101
Colm Meaney	4104
Monica Potter	4105
Dave Chapelle	4106
Dave Chappelle	4107
John Roselius	4108
Renoly Santiago	4109
Jesse Borrego	4110
Angela Featherstone	4111
Jose Zuniga	4112
Carl Ciarfalio	4113
Jerry Mongo Brownlee	4114
Steve Eastin	4115
Ned Bellamy	4116
John Marshall Jones	4117
Marty McSorley	4118
Dylan Haggerty	4119
Landry Allbright	4120
Dan Bell	4121
Robert J. Stephenson	4122
Scott Ditty	4123
Tommy Bush	4124
Lauren Pratt	4125
Steve Hulin	4126
Don Charles McGovern	4127
Doug Hutchison	4128
Jeris Poindexter	4129
David Ramsey	4130
Conrad Goode	4131
Emilio Rivera	4132
Mario Roberts	4133
Sidney Poitier	4136
Queen Latifah	4138
Marga Gomez	4139
Michael Keys Hall	4140
Bernard Hocke	4141
James Pickens	4142
Kirsten Dunst	4145
Kevin Dunn	4146
Frank Langella	4147
Ann Magnuson	4148
Gregory Smith	4149
Darren McGavin	4152
Annabella Sciorra	4154
Rosalind Chao	4155
Jessica Brooks	4156
Mel Gibson [Porter]	4159
Gregg Henry [Val]	4160
Maria Bello [Rosie]	4161
Deborah Kara Unger [Lynn]	4162
David Paymer [Stegman]	4163
Bill Duke [Detective Hicks]	4164
William Devane [Carter]	4165
Kris Kristofferson [Bronson]	4166
Sterling Wolfe	4167
Lucy Liu	4168
Ashley Judd [Libby Parsons]	4171
Tommy Lee Jones [Travis Lehman]	4172
Bruce Greenwood [Libby Parsons]	4173
Brennan Elliott	4174
Jet Li	4177
 Aaliyah	4178
Isaiah Washington	4179
Russell Wong	4180
Edoardo Ballerini	4181
Anthony Anderson	4182
D.B. Woodside	4183
Francoise Yip	4184
 DMX	4185
Tong Lung	4186
Aaaliyah Haughton	4187
Henry O	4188
Jon Kit Lee	4189
Tommy Lee Jones [Col. Hayes Hodges]	4191
Anne Archer [Ambassador Mourain's wife]	4192
Ben Kingsley [Ambassador Mourain]	4193
Bruce Greenwood	4194
Dale Dye	4195
John Speredakos	4196
Mark Feuerstein	4197
James Garner	4199
Courtney B. Vance	4200
William Devane	4201
Marcia Gay Harden	4202
 Mako	4204
Kevin Anderson	4205
Ray Wise	4206
Tia Carrere	4207
Cary-Hiroyuki Tagawa	4208
Jason Patric	4210
Brian McCardie	4211
Gustavo Laborie	4212
Bo Svenson	4213
Jeremy Hotz	4214
Michael G. Hagerty	4215
Francis Guinan	4216
 Tamia	4217
Enrique Murciano	4218
Jessica Diz	4219
Connie Ray	4220
Royale Watkins	4221
Tim Conway	4222
Frederic Forrest	4224
Tuesday Weld	4225
Dedee Pfeiffer	4226
Raymond J. Barry	4227
Karina Arroyane	4228
Maria Conchita Alonso	4231
Kent McCord	4232
Morton Downey	4233
Leo Burmester	4235
Todd Graff	4236
Julian Richings	4239
Nicole de Boer	4240
Nicky Guadagni	4241
David Hewlett	4242
Andrew Miller	4243
Wayne Dobson	4244
Nicky Huadagni	4245
Wayne Robson	4246
Josh Hartnett	4248
Famke Janssen	4249
Elijah Wood	4250
Jordana Brewster	4251
Laura Harris	4252
Piper Laurie	4253
 Usher	4254
Eric Jungmann	4255
Rami Doueiri [Tarek]	4258
Mohammed Chamas	4259
Rola Al Amin [May]	4260
Carmen Lebbos	4261
Joseph Bou Nassar	4262
Liliane Nemry	4263
Leila Karam	4264
Hassan Farhat	4265
Mahmoud Mabsout	4266
Fadi Abou Khalil	4267
Mohamed Chamas	4268
Jaye Davidson	4270
Viveca Lindfors	4271
Alexis Cruz	4272
Mili Avital	4273
Carlos Lauchu	4274
French Stewart	4275
Erick Avari	4276
Djimon Hounsou	4277
John Lithgow	4279
Janine Turner	4280
Ralph Waite	4281
Rex Linn	4282
Craig Fairbrass	4283
Gregory Scott Cummins	4284
Denis Forest	4285
Michelle Joyner	4286
Jeff McCarthy	4287
Cheech Marin	4289
Fred Williamson	4290
Ernest Liu	4291
Tia Texada	4292
Julia Vysotsky	4295
Sultan Islamov	4296
A. Kalyagin	4297
Bryan Adams	4298
Stanislav Varkki	4299
Vladas Bagdonas	4300
Evgeni Mironov	4301
Yelena Fomina	4302
Yevgeni Mironov	4303
Elena Fomina	4304
Marina  Politsejmako 	4305
Ruslan Naurbiev	4306
Cecilia Thomson	4307
Julia Vissotskaya	4308
Eugenj Mironov	4309
Derrick O'Connor	4311
Cliff Curtis	4312
Clifton Powell	4313
Trevor Goddard	4314
Warren T. Takeuchi	4315
Linden Banks	4316
Jack Anker	4317
 Anne-Simone	4318
Leanne Adachi	4319
Melanie Carr	4320
Colin McCarlie	4321
Jim May	4322
Jana Sommers	4323
Casper Van Dien	4326
Catherine Oxenberg	4327
Jan Triska	4328
Devon O'Dessa	4329
Robert Ito	4330
Janet Carroll	4331
George Coe	4332
Catherine Oxenburg	4333
Jennifer Lopez	4336
Ice Cube	4337
Vincent Castellanos	4338
Kari Wuhrer	4339
Jackie Chan	4342
Elizabeth Pena	4343
Julia Hsu	4344
Elizabeth Peña	4345
Barry Shabaka Henley	4346
Anthony Chan	4350
Maggie Cheung	4351
Nina Li Chi	4352
Jackie Chan [Chon Wang]	4355
Owen Wilson [Roy O'Bannon]	4356
Lucy Liu [Princess Pei Pei]	4357
Rafael Baez	4358
Roger Yuan [powerful Lo Fong]	4359
Yu Rong Guang	4360
Brandon Merrill	4361
Jason Connery	4362
Russell Badger	4363
Sammo Hung	4364
Walton Goggins	4365
Kate Luyben	4366
Teri Hatcher	4369
Ricky Jay	4370
Gotz Otto	4371
Samantha Bond	4372
Colin Salmon	4373
Geoffrey Palmer	4374
Julian Fellowes	4375
Terence Rigby	4376
Cecilie Thomsen	4377
Nina Young	4378
Daphne Deckers	4379
Colin Stinton	4380
Mark Spalding	4381
Bruce Alexander	4382
Anthony Green	4383
Christopher Bowen	4384
Andrew Hawkins	4385
Dominic Shaun	4386
Adam Barker	4387
Pip Torrens	4388
Jason Watkins	4389
Eoin McCarthy	4390
Brendan Coyle	4391
David Ashton	4392
William Scott-Masson	4393
Laura Brattan	4394
Nadia Cameron	4395
Liza Ross	4396
Hugo Napier	4397
Rolf Saxon	4398
Vincent Wong	4399
Michelle Yeoh	4400
Gerard Butler	4401
Denise Richards	4404
Theresa Russell	4405
Daphne Rubin-Vega	4406
Paulo Benedeti	4407
Donald Pleasence	4409
Jamie Lee Curtis	4410
P.J. Soles	4411
Nancy Loomis	4412
Charles Cyphers	4413
Kyle Richards	4414
David Kyle	4415
Nick Castle	4416
James Van Der Beek	4419
Ron Lester	4420
Richard Lineback	4421
Amy Smart	4422
Ali Larter	4423
Daryl Hannah	4426
Michael Lerner	4427
Michael Rapaport [Tom Scoggins]	4429
Thomas Jane [Carter Blake]	4430
Saffron Burrows [Dr. Susan McAlester]	4431
 LL Cool J	4432
Deborah Unger	4433
Jacqueline McKenzie	4434
Steve Martin [Bowfinger]	4436
Eddie Murphy [Jiff]	4437
Heather Graham [Daisy]	4438
Bob Hoskins	4440
Chris Fleischer	4441
Joanna Cassidy	4442
Pierce Brosnan [James Bond]	4445
Robert Carlyle [the villain Renard]	4446
Denise Richards [Dr. Christmas Jones]	4447
Judi Dench [M]	4448
Maria Grazia Cucinotta [The Cigar Girl]	4449
Desmond Llewelyn [Q]	4450
Samantha Bond [Moneypenny]	4451
Robbie Coltrane [Zukovsky]	4452
John Cleese [R]	4453
 Goldie	4454
Serena Scott Thomas	4455
Cameron Diaz [Christina Pagniacci]	4457
"Dennis Quaid [legendary quarterback Jack ""Cap"" Rooney]"	4458
Jamie Foxx [Willie Beaman]	4459
Bill Bellamy	4460
Elizabeth Berkley	4461
Aaron Eckhart	4462
Lauren Holly [Cindy Rooney]	4463
Lela Rochon [Vanessa Struthers]	4464
Lawrence Taylor	4465
Jim Brown	4466
Chris Klein [Kelley Morse]	4469
Leelee Sobieski [Samantha]	4470
Josh Hartnett [Jaspar]	4471
Annie Corley	4472
Stuart Wilson	4473
Peter Reigert	4475
Richard Jeni	4476
Johnny Williams	4477
Ned Beatty	4480
Junko Iwao	4483
Rika Matsumoto	4484
Tupac Shakur	4487
Thandie Newton	4488
Charles Fleischer	4489
Howard Hesseman	4490
John Sayles	4491
Tom Towles	4492
Jamyang Wang Chuck	4495
B.D. Wong	4496
Danny Denzogpa	4497
Jetsun Pema	4498
Victor Wong	4499
Ingeborga Dapkunaite	4500
Lhakpa Tsamchoe	4501
Ama Ashe Dongtse	4502
Ric Young	4503
Ngawang Chojor	4504
Duncan Fraser	4505
Benedick Blythe	4506
Lela Rochon	4509
"Terrence ""T.C."" Carson"	4510
Brad Greenquist	4511
James Handy	4512
Kool Moe Dee	4513
Victor Love	4514
Robert LaSardo	4515
Jaleel White	4516
Sadie Frost	4518
Tom Waits	4519
Bill Campbell	4520
Annie Lennox	4521
Karen Black	4524
Bette Davis	4525
Burgess Meredith	4526
Daniel Baldwin	4528
Sheryl Lee	4529
Thomas Ian Griffith	4530
Tim Guinee	4531
Maximilian Schell	4532
Kirstie Alley	4534
Michael Paré	4535
Meredith Salenger	4536
Lindsey Haun	4537
Faye Dunaway	4539
Raul Julia	4540
Frank Adonis	4541
Darlanne Fluegel	4542
Rose Gregorio	4543
Bill Boggs	4544
Joshua Jackson [Luke McNamara]	4547
Paul Walker [Caleb Mandrake]	4548
Craig T. Nelson [Litten Mandrake]	4549
Leslie Bibb [Chloe]	4550
Hill Harper [Will Beckford]	4551
Steve Harris	4552
Jenn Melino	4553
William L. Petersen	4554
Matthew G. Taylor	4555
William Baldwin	4557
Anna Loos	4560
Benno Furmann	4561
Franka Potente	4562
Holger Speckhahn	4563
Sebastian Blomberg	4564
Paul McGann	4566
Brian Glover	4567
Karron Graves	4569
Rachael Bella	4570
Judith Hoag	4573
Bette Midler	4576
Kathy Najimy	4577
Doug Jones	4578
Ashley Olsen	4580
Mary-Kate Olsen	4581
Steve Guttenberg	4582
Jane Sibbett	4583
Michelle Rodriguez	4586
Santiago Douglas	4587
Elisa Bocanegra	4588
Jaime Tirelli	4589
Ray Santiago	4590
Tammy Lauren	4593
Kane Hodder	4594
Robert Englund	4595
Wendy Benson	4596
Chris Lemmon	4597
Tony Crane	4598
Jenny O'Hara	4599
Lennie James	4601
William Hurt	4602
Matt LeBlanc	4603
Lacey Chabert	4604
Jack Johnson	4605
Jared Harris	4606
Bradley Pierce	4609
David Alan Grier	4610
Adam Hann-Bryd	4611
Vin Diesel [Riddick]	4614
Radha Mitchell [the pilot Fry]	4615
Cole Hauser [lawman Johns]	4616
Keith David [Imam]	4617
Lewis Fitzgerald	4618
John Moore	4619
Claudia Black [geologist Shazza]	4620
Simon Burke	4621
Adam Sandler [Nicky]	4624
Rhys Ifans [Adrian]	4625
Kevin Nealon [the Gatekeeper]	4626
Allen Covert [Todd with Beefy the bulldog (voiced by Robert Smigel)]	4627
Harvey Keitel [Nicky's dad]	4628
Jonathan Loughran	4629
Peter Dante	4630
Dana Carvey	4631
Laura Elena Harring	4632
Ozzy Osbourne	4633
Nicolette Sheridan	4635
Robin Shou	4636
Soon-Tek Oh	4637
Geoffrey Rush [Steven Price]	4640
Famke Janssen [Evelyn Price]	4641
Taye Diggs	4642
Dick Beebe	4643
Lisa Loeb	4644
James Marsters	4645
Helen Shaver	4647
John Turturro	4648
Robert John Burke	4651
Stephen King	4652
Matt Craven	4654
Rocky Carroll	4655
Jaime P. Gomez	4656
Rick Schroder	4657
Steve Zahn	4658
James Lesure	4659
Katherine Helmond	4661
Michael Palin	4662
Ralph Richardson	4663
David Rappaport	4664
Malcolm Dixon	4665
Mike Edmonds	4666
Tiny Ross	4667
Craig Warnock	4668
David Baker	4669
David Aaron Baker	4670
Sheila Fearn	4671
Myrtle Devenish	4672
Brian Bowes	4673
Leon Lissek	4674
Terence Bayler	4675
Preston Lockwood	4676
Charles McKeown	4677
David Leland	4678
John Hughman	4679
Neil McCarthy	4680
Declan Mulholland	4681
Peter Jonfield	4682
Derek Deadman	4683
Jerold Wells	4684
Roger Frost	4685
Martin Carroll	4686
Marcus Powell	4687
Winston Dennis	4688
Del Baker	4689
Juliette James	4690
Ian Muir	4691
Mark Holmes	4692
Andrew MacLachlan	4693
Chris Grant	4694
Tony Jay	4695
Edwin Finn	4696
Otto Preminger	4699
Neville Brand	4700
Robert Strauss	4701
Harvey Lembeck	4702
Sig Rumann	4703
Michael Moore (II)	4704
John Fiedler	4707
Herb Edelman	4708
David Sheiner	4709
Monica Evans	4710
Carole Shelley	4711
Iris Adrian	4712
Dudley Moore	4715
Liza Minnelli	4716
Geraldine Fitzgerald	4717
John Coleman	4718
Matthew McConaughey [Lt. Andrew Tyler]	4721
Bill Paxton [Lt. Commander Mike Dahlgren]	4722
Jon Bon Jovi [Lt. Pete Emmett]	4723
David Keith [Marine Major Coonan]	4724
Jake Weber [Lt. Hirsch]	4725
Matthew Settle	4726
Thomas Kretschmann [Kapitanlieutenant Wassner]	4727
Robin Askwith	4728
Jack Noseworthy [Radioman Wentz]	4729
Will Estes	4730
Derk Cheetwood	4731
Erik Palladino [Mazzola]	4732
Tom Guiry	4733
Howie Long	4735
Jake Weber	4738
Marylouise Burke	4739
Craig Sheffer	4741
Emily Lloyd	4742
Shannen Doherty	4744
Victoria Beckham [Posh]	4747
Geri Halliwell [Ginger]	4748
Melanie Brown [Scary]	4749
Emma Bunton [Baby]	4750
Melanie Chisholm [Sporty]	4751
Naoko Mori	4752
Barry Humphries	4753
Mark McKinney	4754
Steve O'Donnell	4755
Devon Anderson	4756
Michael Barrymore	4757
Richard Briers	4758
Simon Chandler	4759
Elvis Costello	4760
Jools Holland	4761
Jennifer Saunders	4762
Bob Geldof	4763
Stephen Collins	4765
Victor Garber	4766
James Naughton	4767
Heather Locklear	4768
Bella Abzug	4769
Gloria Steinem	4770
Ivana Trump	4771
Jeff Bridges	4776
David Huddleston	4777
Ben Gazzara	4778
Jimmie Dale Gilmore	4779
 Flea	4780
Torsten Voges	4781
Philip Moon	4782
Aimee Mann	4783
Asia Carrera	4784
Jerry Haleva	4785
John Cusack [Craig Schwartz]	4788
Cameron Diaz [Lotte]	4789
Catherine Keener	4790
Orson Bean	4791
Mariah O'Brien	4792
Robert Hayes	4796
Kim Griest	4797
Kenneth Colley	4799
Gwen Taylor	4800
Martin Short	4802
Lisa Marie	4803
Tom Jones	4804
Christina Applegate	4805
Julian Barnes (II)	4806
Steve Valentine	4807
Cathy Moriarty	4810
Matthew Lillard	4814
Tamara Taylor	4815
Richard McGonagle	4816
Esther Scott	4817
Debra Jo Rupp	4818
Mark Christopher Lawrence	4819
Ernie Lively	4820
Kenya Moore	4821
Constance Zimmer	4822
Ken Lerner	4823
Ross Rayburn	4824
Jeanne Diehl	4825
Jennie Vaughn	4826
Cee-Cee Harshaw	4827
Michael Dean Ester	4828
Greg Grunberg	4829
Mike Butters	4830
Orlando Brown	4831
Angelique Parry	4832
Tino Williams	4833
Brenden Richard Jefferson	4834
Greg Wilson	4835
Jeff Garlin	4836
Michelle Brookhurst	4837
Alexander Enberg	4838
Manu Intiraymi	4839
Michael Weatherred	4840
Vicellous Shannon	4841
Kevin Cooney	4842
Ivar Brogger	4843
Cyia Batten	4844
Jack Shearer	4845
Joe Basile	4846
Darrell Heath	4847
Thom Gossom	4848
Sierra Pasteur	4849
Len Costenza	4850
Jeremy Paul Meldrum	4851
Kevin Downes	4852
Branden Morgan	4853
Sherman Hemsley	4854
Patrick Ewing	4855
Tina Majorino	4858
Lara Flynn Boyle	4860
Donna Dixon	4861
Ed O'Neill	4862
Robin Ruzan	4863
Michael A. Nickles	4866
Bobby Slayton	4867
Rip Taylor	4868
Olivia d'Abo	4869
James Hong	4870
Ted McGinley	4871
Tim Meadows	4872
Lance Edwards	4873
Jay Leno	4874
 Aerosmith	4875
Steven  Tyler 	4876
Scatman Crothers	4878
Sissy Spacek [Carrie]	4880
William Katt [Tommy]	4881
Piper Laurie [Margaret]	4882
Amy Irving	4883
Betty Buckley	4884
Sydney Lassick	4885
Stefan Gierasch	4886
Matt Frewer	4888
Marcia Strassman	4889
Thomas Brown	4890
Kristine Sutherland	4891
Amy O'Neill	4892
Robert Oliveri	4893
Melissa Joan Hart [Nicole]	4896
Adrian Grenier [Chase]	4897
Mark Metcalf	4898
William Converse-Roberts	4899
Faye Grant	4900
Susan May Pratt	4901
Kris Park	4902
Keram Malicki-Sanchez	4903
Mark Webber	4904
Lourdes Benedicto	4905
Kristy Wu	4906
Mia Sara	4908
Edie McClurg	4909
Cindy Pickett	4910
Lyman Ward	4911
Ben Stein	4912
Del Close	4913
Virginia Capers	4914
"Larry ""Flash"" Jenkins"	4915
Louie Anderson	4916
Polly Noonan	4917
Alyssa Milano	4919
Christopher Grey	4920
Rob Morrow	4922
Frankie Acciario	4924
Brian McElroy	4925
Peggy Formley	4926
Stella Keitel	4927
Leonard Thomas	4928
Frankie Thorn	4929
Zoë Tamerlis	4930
Bob Dishy	4933
Geraldine Pailhas	4934
Corky Cam	4935
Jo Champa	4936
Travis Tedford	4938
Bug Hall	4939
Brittany Ashton Holmes	4940
Raven Symone	4941
Eric Edwards - II	4942
Kirstie Alley [Gladys Leeman]	4945
Kirsten Dunst [Amber Atkins]	4946
Ellen Barkin [Annette Atkins]	4947
Denise Richards [Becky Leeman]	4948
Amanda Detmer	4949
Nora Dunn	4950
Alexandra Holden	4951
Heather Langenkamp	4953
Craig Wasson	4954
John Saxon	4955
Jennifer Rubin	4956
Marilyn Burns	4959
Paul A. Partain	4960
Gunnar Hansen	4961
Ed Neal	4962
Allen Danzinger	4963
William Vail	4964
Teri McMinn	4965
Jim Siedow	4966
David Newson	4968
Matt Winston	4969
Rob LaBelle	4970
Robert Shaye	4971
Imogene Coca	4973
Christie Brinkley	4974
David Soul	4977
Robert Urich	4978
Felton Perry	4979
Kip Niven	4980
Priscilla Presley	4983
Ricardo Montalban	4984
O. J. Simpson	4985
George Kennedy	4986
"""Weird Al"" Yankovic"	4987
Robert Goulet	4989
Eddie Murphy	4991
Judge Reinhold	4992
Heather-Elizabeth Parkhurst	4993
Nick Brimble	4996
Lynn Whitfield	4997
Willie Nelson	4998
Edythe Davis	4999
Gary Grubbs	5000
Keith Gordon	5002
Alexandra Paul	5003
Gabrielle Anwar	5005
Richard Bradford	5006
Ron Eldard	5007
Philip S. Hoffman	5008
Richard Venture	5009
Stuart Townsend	5012
James Nesbitt	5013
David Williamson	5014
Alan Devlin	5015
Michael Liebman	5016
Francois Chau	5020
Paige Turco	5021
Ernie Reyes	5022
Vanilla Ice	5023
Brian Tochi	5026
Robbie Rist	5027
Tim Kelleher	5028
Sab Shimono	5029
Vivian Wu	5030
Elizabeth Daily	5032
Mark Holton	5033
Diane Salinger	5034
Judd Omen	5035
James Brolin	5036
Morgan Fairchild	5037
Christopher Lambert	5039
Talisa Soto	5040
Lyndon Ashby	5041
Dwight Ewell	5043
Scott Mosier	5044
Carmen Lee	5045
Dan Lunney	5046
Tony Torin	5047
Rebecca Waxman	5048
Paris Petrick	5049
Welker White	5050
Kelli Simpkins	5051
John Willyung	5052
Tsemach Washington	5053
Ernie O'Donnell	5054
Kristin Mosier	5055
Virginia Smith	5056
John Mighton	5058
Rachel Majowski	5059
Colleen McCauley	5060
George Plimpton	5061
Scott William Winters	5062
Jeremy London	5064
Priscilla Barnes	5065
Renee Humphrey	5066
Art James	5067
Stan Lee	5068
Gretchen Mol	5071
Chris Young	5072
Lenny Venito	5073
Alan Davidson	5074
Giovanni Ribisi [Seth Davis]	5077
Vin Diesel [Chris Varick]	5078
Jamie Kennedy [Adam]	5079
Scott Caan [Richie]	5080
Nicky Katt [Greg Weinstein]	5081
Nia Long [Abbie Halpert]	5082
Taylor Nichols	5083
Tom Everett Scott [Michael Brantley]	5084
David Younger	5085
Jon Favreau	5088
Leland Orser	5089
Brent Briscoe	5092
Becky Ann Baker	5093
Chelcie Ross	5094
Jack Walsh	5095
Peter Syvertsen	5096
Tom Carey	5097
John Paxton	5098
Tony Lo Bianco	5099
Nina Kaczorowski	5100
Neal McDonough	5103
Jeffrey Jines	5104
Olek Krupa	5107
Rya Kihlstedt	5108
Lenny Von Dohlen	5109
David Thornton	5110
Haviland Morris	5111
Kevin Kilner	5112
Seth Smith	5113
Christopher Curry	5114
Baxter Harris	5115
James Saito	5116
Kevin Gudahl	5117
Freeman Coffey	5118
Krista Lally	5119
Terence Stamp [Dave Wilson]	5121
Peter Fonda [Terry Valentine]	5122
Barry Newman	5123
Joe Dallesandro	5124
Amelia Heinle	5125
Artie Glackin	5126
Whit Stillman	5127
Julia Louis-Dreyfus	5129
Aleksa Palladino	5132
Angelina Phillips	5133
Gerard Ismael	5136
Michael Wright	5137
Damian Chapa	5138
Burt Young	5141
Thayer David	5142
Aldo Silvani	5143
Joe Frazier	5144
Jimmy Gambina	5145
Bill Baldwin	5146
Richard Crenna	5149
Marc De Jonge	5150
"Edward Furlong [""Hawk""]"	5153
"Sam Huntington [""Jam""]"	5154
Lin Shaye [Mrs. Bruce]	5155
"Giuseppe Andrews [""Lex""]"	5156
James DeBello	5157
Ace Frehley	5158
Emmanuelle Chriqui	5159
Gene Simmons	5160
Paul Stanley	5161
Richard Hillman	5162
Steven Schirripa	5163
Estelle Getty	5165
Roger Rees	5166
JoBeth Williams	5167
Gailard Sartain	5168
John Wesley	5169
Al Fann	5170
Ella Joyce	5171
J. Kenneth Campbell	5172
Nicholas Sadler	5173
Dennis Burkley	5174
Jana Arnold	5175
Christopher Collins	5176
Mark Mikesell	5177
Matthew Powers	5178
Brigitta Stenberg	5179
Joey DePinto	5180
Julia Montgomery	5181
Oliver Platt [wrestling champion Jimmy King]	5183
Bill Goldberg	5184
Rose McGowan	5185
Ahmet Zappa	5186
Jack Palance	5187
Caroline Rhea	5188
Diamond Dallas Page	5189
Phil Hawn	5190
Randy Savage	5191
"Steve ""Sting"" Borden"	5192
John Beck	5195
Marya Small	5196
Bartlett Robinson	5197
Peter Hobbs	5198
Brian Avery	5199
Carlos Montalban	5201
Charlotte Rae	5202
Howard Cosell	5203
Conrad Bain	5204
Peter MacNicol	5206
Rita Karin	5207
Michael Laskin	5210
Eddie Jones	5211
Sandy Baron	5212
Lou Hancock	5213
Juliet Landau	5214
William Redfield	5217
Will Sampson	5218
Michael Berryman	5219
Peter Brocco	5220
William Duell	5221
Nathan George	5222
Paul Lambert	5223
Ted Markland	5224
Louisa Moritz	5225
Mwako Cumbuka	5226
Dean R. Brooks	5227
Alonzo Brown	5228
Gregory Peck	5231
Mary Badham	5232
Philip Alford	5233
Brock Peters	5234
John Megna	5235
Frank Overton	5236
Ruth White	5237
Estelle Evans	5238
Paul Fix	5239
Collin Wilcox	5240
William Windom	5241
Crahan Denton	5242
Richard Hale	5243
Steve Condit	5244
Bill Walker	5245
Sam Bottoms	5247
Elizabeth McGovern	5250
Jennifer Connelly	5251
Nicholas Colasanto	5253
Theresa Saldana	5254
Albert Finney [Leo]	5256
Gabriel Byrne [Tom]	5257
J.E. Freeman [The Dane]	5258
Marcia Gay Harden [Verna]	5259
John Turturro [Bernie Bernbaum]	5260
Jon Polito [Johnny Caspar]	5261
Al Mancini	5262
Richard Woods	5263
John Huston	5265
John Hillerman	5266
Perry Lopez	5267
Roy Jenson	5268
Joe Mantell	5269
Bruce Glover	5270
Richard Bakalyan	5271
Beulah Quo	5272
Jerry Fujikawa	5273
Roy Roberts	5274
Noble Willingham	5275
Rance Howard	5276
Chuck Aspegren	5279
Shirley Stoler	5280
Rutanya Alda	5281
Michael Caine	5283
Saeed Jaffrey	5284
Jack May	5285
Doghmi Larbi	5286
Shakira Caine	5287
Paul Antrim	5288
Nick Nolte	5290
Fred Dalton Thompson	5291
Bess Armstrong	5294
Louis Gossett	5295
Simon MacCorkindale	5296
John Putch	5297
P.H. Moriarty	5298
Dan Blasko	5299
Liz Morris	5300
Lisa Maurer	5301
Harry Grant	5302
Andy Hansen	5303
P.T. Horn	5304
John Edson	5305
Kaye Stevens	5306
Archie Valliere	5307
Alonzo Ward	5308
Cathy Cervenka	5309
Steve Mellor	5310
Trey Wilson	5312
Sam McMurray	5313
"Randall ""Tex"" Cobb"	5314
Adele Lutz	5317
Spalding Gray	5318
Alan King	5320
L.Q. Jones	5321
Dick Smothers	5322
Steve Allen	5323
Jayne Meadows	5324
John Bloom	5325
Gene Ruffini	5326
Joss Ackland	5328
Julia Ormond	5330
Ben Cross	5331
Alexis Denisof	5332
Farrah Fawcett	5334
Todd Allen	5335
John Beasley	5336
June Carter Cash	5337
Billy Jo Shaver	5338
Rick Dial	5339
Mary Lynette Braxton	5340
William Atlas Cole	5341
Paul Bagget	5342
Lenore Banks	5343
Brett Brock	5344
Christian Canady	5345
Christopher Canady	5346
Elizabeth Chisolm	5347
Frank Collins	5348
Carl D. Cook	5349
Naomi Craig	5350
Wayne Dehart	5351
Jan Fawcett	5352
Chili Graham	5353
Bobby Green	5354
John E. Hawkins	5355
Hunter Hayes	5356
Daniel Hickman	5357
Emery Hopkins	5358
Brenda B. Jackson	5359
Sister Jewell Jernigan	5360
Charles Johnson	5361
Julie Johnson	5362
Vera Kemp	5363
Joseph Lindsey	5364
Sharon London	5365
Zelma Loyd	5366
Fernie E. McMillan	5367
Jimmie J. Meaux	5368
L. Christian Mixon	5369
Richard Nance	5370
Douglas Perry	5371
Harold Potier	5372
Pat Ratliff	5373
Jay Robicheaux	5374
Terrence Rosemore	5375
Joyce Jolivet Starks	5376
Larenz Tate	5378
James Russo	5379
Tom Petty	5380
Scott Bairstow	5381
Roberta Maxwell	5382
Joe Santos	5383
Ron McLarty	5384
Peggy Lipton	5385
Lisa Jolliff-Andoh	5388
Edward Hardwicke	5389
Roy Dotrice	5390
Justin Henry	5394
Howard Duff	5395
Bill Moor	5396
Shirley MacLaine	5398
Debra Winger	5399
Michael Tucker	5403
Van Johnson	5404
Edward Herrman	5405
Milo O'Shea	5406
Stephanie Farrow	5407
Karen Akers	5408
Tess Harper	5410
Allan Hubbard	5411
Brooke Adams	5414
Herbert Lom	5415
Anthony Zerbe	5416
Colleen Dewhurst	5417
Nicholas Campbell	5418
Jackie Burroughs	5419
Geza Kovacs	5420
Roberta Weiss	5421
