org_id	remap_id
Murder in the First	9497
Mickey Blue Eyes	9500
Universal Soldier, The Return	9506
Nobody's Fool	9515
Iron Eagle	9516
Medicine Man	9519
The Very Thought of You	9521
Stir of Echoes	9525
Blue Streak	9531
Fright Night	9535
Jakob the Liar	9540
Random Hearts	9547
The Year of Living Dangerously	9550
High Plains Drifter	9551
Licence to Kill	9557
The Bachelor	9561
Coma	9572
Nighthawks	9578
The Quick and the Dead	9582
Spaceballs	9583
Robin Hood	9585
Mister Roberts	9586
Little Big Man	9598
Under the Rainbow	9604
Tora! Tora! Tora!	9607
The Verdict	9616
Stand and Deliver	9617
Jeremiah Johnson	9620
Matewan	9629
The Grapes of Wrath	9631
The River	9638
Places in the Heart	9641
The Swan Princess	9642
Stuart Little	9643
Fantasia 2000	9646
The Santa Clause	9657
The Hurricane	9665
My Dog Skip	9668
Supernova	9679
The Boys From Brazil	9688
Sister Act	9695
A League of Their Own	9697
Patriot Games	9699
White Men Can't Jump	9701
Of Mice and Men	9704
Snow Day	9706
Hoosiers	9717
American Graffiti	9719
Harry and the Hendersons	9725
Nadine	9727
Babe	9729
Blood and Sand	9734
Lucas	9748
The Road to El Dorado	9756
Hook	9766
Clear and Present Danger	9768
Midnight Express	9772
Mr. Saturday Night	9774
Murphy's Romance	9775
The Outlaw Josey Wales	9777
Force 10 From Navarone	9781
Bachelor Party	9782
28 Days	9786
Where the Money Is	9798
Marathon Man	9814
Mr. Mom	9816
I Love Trouble	9819
Blazing Saddles	9821
Benji	9823
Porky's	9831
Porky's II: The Next Day	9839
Alien Nation	9842
Bird on a Wire	9847
Soapdish	9851
Big Trouble in Little China	9865
Fun and Fancy Free	9870
The Golden Voyage of Sinbad	9873
Speechless	9876
Sinbad and the Eye of the Tiger	9877
Bronco Billy	9882
The Crush	9883
Air America	9886
Easy Money	9887
Shane	9890
Under Suspicion	9896
Runaway	9904
Slumber Party Massacre	9910
Bad Girls	9916
City Slickers II: The Legend of Curly's Gold	9917
Dave	9921
Hard Target	9922
Pocahontas	9924
Lassie	9925
The Man Without a Face	9926
Robin Hood: Men in Tights	9929
Searching for Bobby Fischer	9931
The Big Green	9933
Super Mario Bros.	9941
Pinocchio	9945
The Aristocats	9952
Space Jam	9954
Last Dance	9961
The Hunchback of Notre Dame	9963
The Juror	9964
Walking and Talking	9967
Ransom	9972
Land Before Time III, The: The Time of Great Giving	9976
The Philadelphia Story	9978
Sudden Death	9986
Gaslight	9992
Some Like it Hot	9996
Charade	10007
The Wizard of Oz	10010
Top Hat	10022
His Girl Friday	10030
Michael Collins	10045
Tall Tale: The Unbelievable Adventure	10046
Tarantula	10047
Muriel's Wedding	10056
Never Been Kissed	10059
Babes in Toyland	10067
Losing Isaiah	10070
Lightning Jack	10072
Ride	10073
Amistad	10103
The Muppet Christmas Carol	10136
An American Tail	10140
The Flintstones	10141
The Flintstones in Viva Rock Vegas	10144
Chicken Run	10152
Wolf	10160
Daylight	10161
The Crow - City of Angels	10164
The Lords of Flatbush	10170
Get Carter	10179
Why Do Fools Fall in Love	10184
Crooklyn	10188
Matilda	10193
Mafia!	10199
Dark City	10203
Under Siege 2: Dark Territory	10246
Happiness	10249
The Last Supper	10251
Three Days of the Condor	10255
Short Cuts	10261
Wild America	10269
I'll Be Home For Christmas	10276
The Adventures of Pinocchio	10287
The Blues Brothers	10289
Deconstructing Harry	10294
The Sweet Hereafter	10296
Celebrity	10318
All About My Mother	10325
Bullets Over Broadway	10335
What's Eating Gilbert Grape?	10337
Down Periscope	10338
Nine Months	10340
Breakfast of Champions	10341
Key Largo	10352
Guess Who's Coming to Dinner	10356
I Love You, I Love You Not	10364
The Other Sister	10380
Dancer in the Dark	10383
The Craft	10388
The Chamber	10391
That Thing You Do!	10393
Bob Roberts	10400
Michael	10406
Hard Rain	10407
The Newton Boys	10415
He Got Game	10461
Something to Talk About	10466
A Walk in the Clouds	10468
The Money Pit	10471
Go	10482
Life	10483
Pushing Tin	10488
Run Lola Run	10494
Milk Money	10504
Return to Me	10507
Screwed	10518
Whipped	10526
Big Momma's House	10535
Nurse Betty	10541
Son-In-Law	10547
Mrs. Winterbourne	10549
Feeling Minnesota	10552
Sabrina	10554
Jack	10559
The Nutty Professor	10568
Phenomenon	10570
Mommie Dearest	10573
The Addams Family	10578
The Last Time I Committed Suicide	10581
Basquiat	10583
Under Siege	10588
Fire Down Below	10593
The Transformers: The Movie	10602
Freddy's Dead: The Final Nightmare	10604
Problem Child	10608
Problem Child 2	10611
Stay Tuned	10613
The Babysitter	10616
Hideaway	10619
American Psycho	10622
Love's Labour's Lost	10627
The Piano	10632
Spartacus	10633
Ghost Dog: The Way of the Samurai	10637
Shaft	10653
Cujo	10662
The Texas Chainsaw Massacre Part 2	10663
Leatherface: The Texas Chainsaw Massacre 3	10666
Keys to Tulsa	10671
Even Cowgirls Get the Blues	10672
Hilary and Jackie	10677
S.L.C. Punk!	10680
Excess Baggage	10687
Max Dugan Returns	10695
Red Firecracker, Green Firecracker	10697
Papillon	10703
Before Sunrise	10707
Music of the Heart	10708
The Indian in the Cupboard	10712
Brassed Off	10716
In Old California	10746
The Way We Were	10753
House Arrest	10755
A Room With a View	10758
Ghostbusters 2	10761
Bio-Dome	10762
Purple Noon	10766
Out to Sea	10775
Grumpier Old Men	10799
Grumpy Old Men	10801
Misery	10810
A Thin Line Between Love and Hate	10812
Paths of Glory	10818
Touch of Evil	10826
Young Guns	10831
Young Guns II	10833
Evita	10835
Still Crazy	10846
Kiss of Death	10850
eXistenZ	10851
The War of the Worlds	10856
Barry Lyndon	10872
Wanted Dead or Alive	10879
Othello - The Lost Masterpiece	10881
The Straight Story	10884
Buffy the Vampire Slayer	10892
Birdy	10897
Destination Moon	10899
Bitter Moon	10905
Red Rock West	10906
White Sands	10907
Overnight Delivery	10908
Bad Taste	10912
An American Werewolf in London	10917
April Fool's Day	10920
Nosferatu	10928
Nightmare on Elm Street 4, A - The Dream Master	10935
Child's Play	10939
Child's Play 2	10940
Henry Portrait of a Serial Killer	10945
Bride of Chucky	10947
Dracula	10951
Frankenstein	10958
The Dark Half	10971
Phantasm 2	10974
Phantasm III: Lord of the Dead	10977
Phantasm IV: Oblivion	10979
Hellraiser	10981
Hellbound: Hellraiser 2	10985
Hellraiser: Bloodline	10990
Night of the Living Dead	10999
National Lampoon's Loaded Weapon 1	11008
Another Stakeout	11016
Drop Dead Fred	11018
Jade	11022
U.S. Marshals	11024
Honey, I Blew Up the Kid	11026
And the Band Played On	11027
Grand Canyon	11032
Pretty in Pink	11035
St. Elmo's Fire	11036
Boys on the Side	11037
Downhill Racer	11044
Married to the Mob	11051
Police Academy 4 - Citizens on Patrol	11052
Nothing in Common	11055
Peggy Sue Got Married	11057
EDtv	11062
Arachnophobia	11066
Outrageous Fortune	11071
Tequila Sunrise	11073
The Messenger: The Story of Joan of Arc	11075
The Commitments	11085
Poison Ivy	11095
Harvey	11097
Bonfire of the Vanities	11103
Sister Act 2: Back in the Habit	11108
Singles	11111
Single White Female	11120
Defending Your Life	11122
Date With An Angel	11123
The Muppet Movie	11125
Dying Young	11128
Bloodsport	11129
La Bamba	11135
Cobb	11139
Naked Gun 33 1/3 - The Final Insult	11140
The River Wild	11143
Kentucky Fried Movie	11144
Alice In Wonderland	11147
Steel Magnolias	11149
Waiting to Exhale	11151
Addams Family Values	11153
The Beverly Hillbillies	11154
With Honors	11157
Hot Shots Pt. Deux	11160
The Englishman Who Went Up a Hill But Came Down a Mountain	11162
Life With Mikey	11164
Mr. Jones	11167
Father of the Bride II	11168
The Three Musketeers	11172
The Brady Bunch Movie	11173
A Very Brady Sequel	11186
Mr. Smith Goes to Washington	11189
2 Days in the Valley	11192
Once Were Warriors	11194
Selena	11197
Forces of Nature	11212
Dick	11215
King of the Hill	11220
Breakdown	11222
Steam: The Turkish Bath	11229
Cats Don't Dance	11234
Plan 9 From Outer Space	11238
Sid & Nancy	11245
Carnival of Souls	11252
Return to Oz	11257
Mortal Kombat Annihilation	11259
To Wong Foo, Thanks for Everything! Julie Newmar	11269
Third Man, The	11271
Hoop Dreams	11274
Peeping Tom	11276
The Basketball Diaries	11282
Deliverance	11287
Tigerland	11288
Kagemusha	11295
Flipper	11301
Dracula: Dead and Loving It	11304
Mad City	11311
Mr. Magoo	11314
Wrongfully Accused	11336
Heart and Souls	11339
Coneheads	11340
The Snows of Kilimanjaro	11346
The Ice Storm	11354
The Fury	11358
The Boy Who Could Fly	11362
Pump Up the Volume	11365
Double Team	11370
Maximum Risk	11375
Moonstruck	11377
The Raven	11380
Bonnie and Clyde	11383
Strangers on a Train	11389
Player	11393
Days of Heaven	11410
Little Big League	11414
Rebel Without a Cause	11419
A Streetcar Named Desire	11425
The Great Escape	11429
The Blob	11436
Doctor Zhivago	11443
The Killing	11448
Universal Soldier	11450
Splendor in the Grass	11453
Death Wish	11458
American Gigolo	11464
Giant	11467
East of Eden	11474
Ripe	11477
Crime and Punishment in Suburbia	11486
El Dorado	11496
Quest For Camelot	11501
Almost Heroes	11504
Brief Encounter	11505
The General	11513
Double Indemnity	11520
Limelight	11526
Blue Chips	11532
The Program	11538
Amos & Andrew	11539
Mad Love	11545
Flight of the Navigator	11546
Autumn in New York	11547
Singin' in the Rain	11552
Breakfast at Tiffany's	11570
Hang 'Em High	11573
Killing Zoe	11576
Kalifornia	11582
Labyrinth	11583
Cecil B. Demented	11585
Race the Sun	11590
Boomerang	11592
Bulworth	11596
The Rich Man's Wife	11598
Free Willy	11602
The Out-of-Towners	11607
Superstar	11608
The Joy Luck Club	11614
Batman: Mask of the Phantasm	11620
The Guns of Navarone	11623
House Party	11626
Psycho Beach Party	11631
Pet Sematary	11645
The Razor's Edge	11647
Meatballs	11650
Mirror Has Two Faces, The	11655
Pacific Heights	11656
How to Make an American Quilt	11657
Diamonds	11660
Air Bud	11666
The Rocketeer	11669
Virus	11671
Supergirl	11675
Angus	11676
My Own Private Idaho	11681
Dersu Uzala	11686
Blue Juice	11687
The Pillow Book	11690
Velvet Goldmine	11699
Little Voice	11702
Arizona Dream	11704
The Opposite of Sex	11709
The Next Best Thing	11712
M	11718
Canadian Bacon	11798
Crumb	11799
Wild Man Blues	11801
Safe	11804
Stardust Memories	11806
Heavenly Creatures	11809
Invasion of the Body Snatchers	11813
Little Odessa	11819
Killer's Kiss	11821
A Hard Day's Night	11830
Time of the Gypsies	11835
Poison	11842
Born Yesterday	11847
Modern Times	11851
The Gold Rush	11859
One False Move	11862
Badlands	11866
First Kid	11869
My Fair Lady	11872
Hideous Kinky	11877
Holy Smoke	11884
The Blue Angel	11890
Light It Up	11895
Re-Animator	11901
My Fellow Americans	11906
The Addiction	11907
Addicted to Love	11909
Blues Brothers 2000	11912
Young Doctors in Love	11991
Pecker	11992
Affliction	11995
Malcolm X	11996
Diner	12000
The Air Up There	12002
I'll Do Anything	12005
Celtic Pride	12006
Mother Night	12010
The Garbage Pail Kids Movie	12011
12 Angry Men	12015
Shine	12017
The Man Who Knew Too Little	12020
Who's Harry Crumb?	12025
Inherit the Wind	12028
52 Pick-Up	12034
Stealing Home	12037
Torn Curtain	12042
The Wrong Man	12049
Rebecca	12054
Spellbound	12057
House Party 2	12062
Digimon: The Movie	12066
House Party 3	12071
Deceiver	12073
Different for Girls	12080
D3: The Mighty Ducks	12108
Warriors of Virtue	12110
Steel	12112
Blank Check	12117
D2: The Mighty Ducks	12120
Bushwhacked	12122
Wisdom	12125
Baby Geniuses	12126
The Bear	12128
Kids of the Round Table	12130
Homeward Bound 2 - Lost in San Francisco	12135
Operation Dumbo Drop	12136
Carpool	12138
A Far Off Place	12139
3 Ninjas - High Noon at Mega Mountain	12140
Iron Eagle 3 - Aces	12154
Judgment Night	12160
Above the Rim	12162
Jawbreaker	12164
Major Payne	12169
Surviving the Game	12171
8 1/2 Women	12172
High Noon	12183
Beavis and Butt-head Do America	12190
The Locusts	12191
Tough Guys	12194
I.Q.	12196
Richie Rich	12201
Beautiful	12202
Marvin's Room	12216
Only You	12221
Children of the Revolution	12222
Metro	12241
Oxygen	12246
American Buffalo	12250
Simply Irresistible	12253
Phantom of the Opera	12259
Love Jones	12264
Soul Food	12268
In Too Deep	12276
The Best Man	12279
School Daze	12284
Menace II Society	12290
Adrenalin: Fear the Rush	12294
Shanghai Triad	12296
Twin Peaks - Fire Walk With Me	12304
The Postman Always Rings Twice	12316
Hellraiser: Inferno	12318
Blow Out	12320
Bad Moon	12323
A Thousand Acres	12324
Parasite	12330
The Seventh Sign	12335
The Butcher's Wife	12337
Passion of Mind	12339
Skipped Parts	12345
McCabe & Mrs. Miller	12351
The Long Kiss Goodnight	12354
Barney's Great Adventure	12356
Devil in a Blue Dress	12361
Little Buddha	12362
The Quest	12365
The Dirty Dozen	12370
Outside Providence	12375
The Getaway	12378
Heaven's Prisoners	12380
The Arrival	12382
Neverending Story 2, The - The Next Chapter	12384
Hud	12389
The Hustler	12395
The Toxic Avenger	12400
Hanging Up	12404
Flesh and Bone	12411
McHale's Navy	12412
Rosewood	12416
Liberty Heights	12419
Blood in Blood Out	12431
Kazaam	12433
Renaissance Man	12435
Far From Home: The Adventures of Yellow Dog	12436
Odd Couple II	12438
The Trouble With Harry	12440
Irma La Douce	12448
Pal Joey	12461
On the Beach	12469
Bell, Book and Candle	12482
Six Degrees of Separation	12487
The Apartment	12489
My Man Godfrey	12493
The Thin Man	12503
Gigi	12507
Curdled	12514
Where the Buffalo Roam	12520
Meatballs 4	12522
Sleepwalkers	12526
Gremlins 2 - The New Batch	12529
Dolores Claiborne	12533
Living Out Loud	12536
Children of the Corn II: The Final Sacrifice	12538
Robocop 2	12546
"Tales From the Crypt Presents ""Demon Knight"""	12549
We're Back! A Dinosaur's Story	12551
Hellraiser III - Hell on Earth	12553
The Giant Gila Monster	12559
Candyman - Farewell to the Flesh	12564
Alaska	12565
High School High	12574
Smoke	12575
Porky's Revenge	12576
Krippendorf's Tribe	12578
The Mod Squad	12586
Grease 2	12591
The Maltese Falcon	12595
Head Above Water	12606
Boys	12608
The Cook, the Thief, His Wife and Her Lover	12610
Apt Pupil	12614
The Pallbearer	12618
Gossip	12621
Down by Law	12630
Johns	12633
The Sixth Man	12634
Panther	12642
Waking Ned Devine	12648
The Producers	12656
Cabaret	12663
King Kong Lives	12668
With Friends Like These...	12670
The Omega Man	12675
Stuart Saves His Family	12682
The Big Country	12687
Mother	12695
The Deep End of the Ocean	12696
Booty Call	12702
Another Day in Paradise	12703
Summer of Sam	12705
Zeus and Roxanne	12713
Lawn Dogs	12717
Thumbelina	12721
Dance With Me	12722
Mad About Mambo	12725
Black Beauty	12737
Fierce Creatures	12740
That Old Feeling	12745
Jungle 2 Jungle	12749
Free Willy 3: The Rescue	12753
Free Willy 2: The Adventure Home	12759
Polish Wedding	12760
Babe: Pig in the City	12763
All About Eve	12765
Marked for Death	12774
Cabin Boy	12778
Spy Hard	12780
Gun Shy	12796
The Frighteners	12805
Masters of Menace	12809
The Wood	12812
Meet the Deedles	12817
Total Eclipse	12824
Jury Duty	12826
She-Devil	12827
You Can't Take It With You	12828
Amityville Dollhouse	12832
Hairspray	12836
Stealing Beauty	12843
The Big One	12849
Six-String Samurai	12850
Cold Comfort Farm	12860
Harriet the Spy	12862
Mr. Wonderful	12864
Night Falls on Manhattan	12866
Children of Heaven	12868
The Color of Paradise	12875
Martin Lawrence: You So Crazy	12883
Fear of a Black Hat	12884
Without Limits	12887
Nowhere	12890
Kidnapped	12914
Digging to China	12916
Guinevere	12918
Godzilla 2000	12924
Two Much	12933
This World, Then the Fireworks	12935
The Governess	12938
Ride With the Devil	12942
StrangeLand	12949
Body Snatchers	12955
Heavy Metal	12956
Bamboozled	12958
Godzilla, King of the Monsters	12964
Little Nemo - Adventures in Slumberland	12967
Traveller	12968
Boxing Helena	12971
A Walk on the Moon	12975
Prince Valiant	12978
Drop Zone	12983
The Secret Garden	12986
The Road to Wellville	12990
Midaq Alley	12991
Like Water for Chocolate	12995
Trick	12999
Creepshow 2	13007
Time Code	13010
The Eyes of Tammy Faye	13018
Fresh	13024
The Object of My Affection	13026
She's the One	13027
Fireworks (Hana-Bi)	13029
Land and Freedom	13034
Fluke	13039
The Brothers McMullen	13041
No Looking Back	13047
Black Sunday	13053
Blink	13056
The Preacher's Wife	13057
Trippin'	13060
Romeo and Juliet	13068
The Next Karate Kid	13073
Lord of Illusions	13076
The Substitute	13077
Indochine	13078
The Bride of Frankenstein	13085
The Bat	13092
Creature From the Black Lagoon	13097
The Shop Around the Corner	13105
How To Be a Player	13113
How Stella Got Her Groove Back	13127
Committed	13130
Jack & Sarah	13138
Full Speed	13140
Higher Learning	13146
Boricua's Bond	13149
Poetic Justice	13163
Diva	13166
Walkabout	13173
Attack of the Killer Tomatoes	13177
The Sum of Us	13182
The Adventures of Priscilla, Queen of the Desert	13187
The Hunted	13191
The Goodbye Girl	13193
Some Mother's Son	13196
Sunchaser	13239
Albino Alligator	13240
subUrbia	13241
Saboteur	13246
Goodbye Lover	13251
Miami Rhapsody	13253
Crimes and Misdemeanors	13256
Drugstore Cowboy	13258
The Prince of Tides	13259
Prizzi's Honor	13260
Duets	13261
No Escape	13272
Faithful	13273
Flirt	13274
The Return of Martin Guerre	13281
Ponette	13284
The Last Days of Disco	13291
Tea With Mussolini	13294
Corrina, Corrina	13301
Alice in Wonderland	13303
The Beautician and the Beast	13305
Buddy	13310
Wedding Bell Blues	13321
Leave It to Beaver	13323
A Smile Like Yours	13334
Cousin Bette	13338
Prom Night	13341
Poltergeist II: The Other Side	13345
Slums of Beverly Hills	13346
Armed and Dangerous	13350
My Boyfriend's Back	13351
Repossessed	13354
Who's That Girl	13356
Blind Date	13358
The Muppets Take Manhattan	13359
Puppet Master 5 - The Final Chapter	13360
Calendar Girl	13362
Ed	13365
Eddie	13369
The Stupids	13371
Father of the Bride	13374
Cat On a Hot Tin Roof	13379
Frankie Starlight	13381
Bastard Out of Carolina	13385
Inventing the Abbotts	13386
Leading Man, The	13387
The Rapture	13391
Return to Paradise	13393
Death and the Maiden	13396
Heaven	13397
A Map of the World	13400
Tom & Viv	13406
The Five Senses	13410
The Prince of Central Park	13418
Naked	13423
Killer: A Journal of Murder	13425
The Clan of the Cave Bear	13428
Run Silent, Run Deep	13431
The Sea Wolves	13435
Voyage of the Damned	13437
Cross of Iron	13439
Where Eagles Dare	13443
Captain Horatio Hornblower	13450
Heavyweights	13459
Where's Marlowe?	13463
I Got the Hook Up	13469
Little Boy Blue	13476
Trois	13479
3 Strikes	13482
Set It Off	13492
Surviving Picasso	13494
Quiet Man	13495
That Darn Cat	13498
187	13499
The Borrowers	13503
How Green Was My Valley	13516
Darby O'Gill and the Little People	13524
Squanto: A Warrior's Tale	13530
One True Thing	13532
Jefferson in Paris	13534
A Kid in King Arthur's Court	13536
An American Werewolf in Paris	13540
Cradle Will Rock	13563
The Searchers	13576
Flying Tigers	13579
The Fighting Seabees	13582
Geronimo - An American Legend	13590
A Good Man in Africa	13591
In the Army Now	13592
Shadowlands	13593
Angel and the Badman	13595
Abbott and Costello Meet Frankenstein	13599
Kull the Conqueror	13622
The Pope of Greenwich Village	13628
Murder, My Sweet	13630
Delicatessen	13638
Being There	13650
Ridicule	13652
In the Company of Men	13660
Insomnia	13662
Watership Down	13677
The Impostors	13680
Eight Days a Week	13689
Dead Ringers	13693
Buena Vista Social Club	13697
The Little Shop of Horrors	13703
Lucie Aubrac	13707
Yojimbo	13714
Battleship Potemkin	13719
Jesus' Son	13725
Two Women	13730
Barcelona	13734
Kids in the Hall - Brain Candy	13738
Love Is All There Is	13742
The Ruling Class	13744
Enchanted April	13750
The Umbrellas of Cherbourg	13752
The Browning Version	13775
Atlantic City	13777
The Sheltering Sky	13782
Illuminata	13784
Conceiving Ada	13786
Around the World in 80 Days	13791
The Last Time I Saw Paris	13811
Men Don't Leave	13814
The Flamingo Kid	13815
The Long Walk Home	13817
Clara's Heart	13820
Kelly's Heroes	13823
Guilty as Sin	13826
Home for the Holidays	13827
Beyond the Mat	13829
What Ever Happened to Baby Jane?	13839
Police Academy 5 - Assignment Miami Beach	13844
Police Academy 6 - City Under Siege	13846
The Pest	13847
A Brother's Kiss	13852
Frogs for Snakes	13861
A Pyromaniac's Love Story	13865
Joe the King	13868
Edge of Seventeen	13871
House of Frankenstein	13878
Black Sabbath	13885
North Dallas Forty	13889
Night of the Creeps	13892
"Tales From the Crypt Presents ""Bordello of Blood"""	13897
Roommates	13902
Unforgettable	13904
Twin Town	13905
Heaven's Burning	13909
The Cowboy Way	13912
Human Traffic	13915
Fairytale - A True Story	13923
Guantanamera!	13928
The Associate	13937
Alligator	13939
Shall We Dance	13944
A Damsel in Distress	13948
Holiday Inn	13956
Anchors Aweigh	13962
On the Town	13967
An American in Paris	13973
Funny Face	13976
The Gay Divorcee	13980
The Band Wagon	13983
The Search for One-Eye Jimmy	13989
City of Industry	13991
The Prophecy II	13994
Dream For An Insomniac	14000
Cookie's Fortune	14001
No Mercy	14007
Plunkett & Macleane	14008
Molly	14015
Meatballs 3	14017
Onegin	14021
Coogan's Bluff	14026
I Dreamed of Africa	14031
Breathless	14037
Silent Fall	14041
All Dogs Go to Heaven 2	14042
Two if by Sea	14044
'Til There Was You	14046
Monument Ave.	14051
Priest	14054
Tumbleweeds	14056
Nashville	14061
Mi Vida Loca - My Crazy Life	14065
A Soldier's Story	14072
Blue Collar	14075
Grace of My Heart	14076
The Hidden	14078
Bootmen	14083
Mortal Thoughts	14095
The Manchurian Candidate	14096
The Sticky Fingers of Time	14100
Held Up	14108
The Good Earth	14116
Extreme Measures	14124
A Face in the Crowd	14125
Othello	14131
Paulie	14132
My Family	14134
The Final Conflict: Omen III	14138
Body Shots	14141
Foxfire	14151
Local Hero	14157
Groove	14158
Volunteers	14171
Duck Soup	14176
Cyrano de Bergerac	14185
Il Postino	14188
The Ogre	14201
Guardian Angel	14205
Wide Awake	14213
The Candidate	14218
Three Wishes	14222
Mark of Zorro, The	14224
Poison Ivy: The New Seduction	14227
Charlie the Lonesome Cougar	14233
Harlem Nights	14236
The Assignment	14239
The Absent-Minded Professor	14249
Blackbeard's Ghost	14251
Son of Flubber	14253
Missing in Action 2 - The Beginning	14259
Bogus	14263
The Big Sleep	14265
She's Gotta Have It	14275
Lone Star	14280
Repulsion	14285
Laura	14293
Unstrung Heroes	14303
Glory Daze	14304
Oscar and Lucinda	14308
Persuasion	14311
Richard III	14314
The Ghost and Mrs. Muir	14316
Frances	14317
Serial Mom	14321
So Close	14323
Fly Away Home	14335
Death Wish 3	14339
Death Wish 4 - The Crackdown	14341
Death Wish 5 - The Face of Death	14343
Firestorm	14347
The Relic	14353
Freeway	14354
An Awfully Big Adventure	14357
The Winter Guest	14358
Them!	14364
Simon Sez	14371
Paradise Road	14377
A Price Above Rubies	14390
Madeline	14394
Thomas and the Magic Railroad	14398
Commandments	14405
The Rugrats Movie	14407
Audrey Rose	14419
The Cure	14421
Reds	14422
The City of the Living Dead	14424
The Doom Generation	14431
Stephen King's The Night Flier	14434
The Chambermaid on the Titanic	14445
Titanic	14450
Beautiful Thing	14454
The House of Yes	14460
Jason's Lyric	14463
Pumpkinhead	14464
Men With Guns	14469
Night of the Comet	14490
The Great Dictator	14495
My Giant	14502
Niagara	14510
The Circus	14514
City Lights	14518
The Kid	14522
Deadly Friend	14526
Santa With Muscles	14529
The Innocents	14537
The Puppet Masters	14543
The Amazing Panda Adventure	14546
White Christmas	14549
Children of the Corn III: Urban Harvest	14553
Safe Passage	14560
The Closer You Get	14562
Queens Logic	14570
Cheech & Chong's Up in Smoke	14572
Trick or Treat	14575
Red Sorghum	14579
To Live	14582
Not One Less	14584
Ashes of Time	14592
Eve's Bayou	14598
Girl 6	14606
The Great White Hype	14609
Original Gangstas	14612
Prefontaine	14617
Auntie Mame	14618
Trial by Jury	14624
Sunshine	14626
Spanking the Monkey	14631
Buffalo 66	14634
Moonlight and Valentino	14636
Savior	14637
The End of Violence	14641
Mrs. Dalloway	14645
Woman on Top	14647
My Favorite Season	14652
Hate	14658
Exotica	14660
A Cool, Dry Place	14662
My Life	14664
Stranger in the House	14666
Doug's 1st Movie	14671
Glen or Glenda	14678
Children of Paradise	14686
The Glass Shield	14691
Dead Presidents	14696
Ran	14697
Some Kind of Wonderful	14708
Kolya	14710
The Allnighter	14729
Central Station	14733
Twin Falls Idaho	14739
Stop Making Sense	14745
Picture Bride	14751
The Emperor and the Assassin	14755
The Myth of Fingerprints	14763
Tampopo	14766
The Tao of Steve	14770
Two Family House	14777
Cemetery Man	14788
Price of Glory	14791
The Perez Family	14795
Catfish in Black Bean Sauce	14796
House 2 - The Second Story	14805
Twice Upon a Yesterday	14809
Strange Days	14814
The King and I	14815
Big Bully	14819
Private School	14820
The Winslow Boy	14825
The Golden Bowl	14828
One Tough Cop	14835
Kundun	14837
Third World Cop	14871
Burn Hollywood Burn	14879
Some Folks Call It a Sling Blade	14907
Gordy	14909
The Champ	14920
The Twelve Chairs	14924
The Funeral	14929
The Guardian	14931
Retroactive	14934
Urbania	14938
Eye for an Eye	14946
The Terrorist	14947
Rough Magic	14953
Splendor	14955
In the Heat of the Night	14956
Turbulence	14959
The Tigger Movie	14961
The Mighty	14967
Gloria	14970
Simpatico	14972
The Big Tease	14984
Fled	14993
Soft Fruit	14995
Two Friends	15003
Meet Me in St. Louis	15010
The Hi-Lo Country	15016
Vibes	15022
Fright Night Pt. 2	15023
Vampire Journals	15027
8 Seconds	15034
The Adventures of Sebastian Cole	15038
Passion Fish	15045
Three Seasons	15046
B. Monkey	15055
Asylum	15056
Summer Fling	15059
Sprung	15081
The Shaggy Dog	15082
The Incredible Journey	15085
Swan Princess, The: Escape From Castle Mountain	15091
Make Mine Music	15092
The Invisible Man	15103
Greaser's Palace	15111
Woman in the Dunes	15113
Before and After	15118
Dancing at Lughnasa	15120
Carnal Knowledge	15123
They Might Be Giants	15125
Croupier	15130
S.F.W.	15148
Kansas City	15151
My Favorite Year	15153
Maurice	15156
The Great Muppet Caper	15158
Shadrach	15159
Jail Bait	15165
Bride of the Monster	15168
When Night Is Falling	15170
National Lampoon's Last Resort	15175
A Simple Twist of Fate	15178
Family Plot	15179
Murder	15181
Haunted Honeymoon	15188
The Turning	15190
Mr. Wrong	15193
What's Love Got to Do With It?	15195
Shooting Fish	15196
Love! Valour! Compassion!	15199
A Low Down Dirty Shame	15204
Destiny Turns on the Radio	15206
Somebody to Love	15208
Mina Tannenbaum	15210
Daens	15217
Mildred Pierce	15224
Sarafina!	15231
Bride of Re-Animator	15236
I Saw What You Did and I Know Who You Are!	15242
When We Were Kings	15244
Clockers	15249
Frenzy	15251
Lifeboat	15256
Anatomy of a Murder	15263
My Life as a Dog	15264
Kissed	15270
Nekromantik	15274
Prick Up Your Ears	15276
The Tingler	15277
The Hollywood Knights	15281
The Cement Garden	15287
The Other Side of Sunday	15293
Sour Grapes	15300
High Art	15305
The Baby-Sitters Club	15309
The Suburbans	15310
Crossfire	15313
Out of the Past	15318
The Beatles - Yellow Submarine	15323
The Taking of Pelham One Two Three	15326
The Story of G.I. Joe	15330
Wild Bunch, The - Restored Director's Cut	15334
The Man From Laramie	15337
Just the Ticket	15343
Gold Diggers: The Secret of Bear Mountain	15346
Tomb of Ligeia	15350
Tales of Terror	15353
The Bad Seed	15355
Return of the Fly	15359
American Tail, An - Fievel Goes West	15365
Gypsy	15367
Beatles, The - Help!	15372
La Promesse	15375
Wild Bill	15383
Rosetta	15384
Swing Kids	15389
South Pacific	15390
To Sir With Love	15397
Dangerous Ground	15406
Nightmares	15407
Flirting With Disaster	15409
Pit and the Pendulum	15411
Mutiny on the Bounty	15413
Guys and Dolls	15422
The House of the Spirits	15426
Touch	15428
Things to Do in Denver When You're Dead	15430
Best Men	15431
